_RARE_ O

He O
seemed O
to O
_RARE_ O
_RARE_ O
new O
track O
_RARE_ O
_RARE_ O
_FIRSTCAP_ I-LOC
meeting O
_RARE_ O
_RARE_ O
_RARE_ O
race O
from O
start O
to O
finish O
with O
a O
slight O
_RARE_ O
_RARE_ O
his O
back O
_RARE_ O

_FIRSTCAP_ I-PER
_RARE_ O
_RARE_ O
only O
man O
to O
have O
run O
faster O
_RARE_ O
could O
not O
live O
with O
his O
speed O
_RARE_ O
taking O
second O
in O
_RARE_ O
seconds O
_RARE_ O

_FIRSTCAP_ O
rain O
was O
_RARE_ O
down O
when O
_RARE_ O
women O
_RARE_ O
high O
_RARE_ O
stepped O
up O
_RARE_ O
their O
_ALLDIG_ O
metres O
race O
_RARE_ O

But O
Sweden I-LOC
_RARE_ O
Olympic I-MISC
high O
hurdles O
champion O
_FIRSTCAP_ I-PER
_FIRSTCAP_ I-PER
_RARE_ O
who O
crashed O
out O
_RARE_ O
last O
week O
_RARE_ O
meeting O
in O
_FIRSTCAP_ I-LOC
after O
hitting O
a O
_RARE_ O
_RARE_ O
also O
kept O
her O
_RARE_ O
_RARE_ O
to O
win O
in O
a O
fast O
_RARE_ O
seconds O
_RARE_ O

Olympic I-MISC
_RARE_ O
medallist O
_FIRSTCAP_ I-PER
_FIRSTCAP_ I-PER
_RARE_ O
Slovenia I-LOC
could O
finish O
only O
fifth O
in O
_RARE_ O
race O
in O
_RARE_ O
_RARE_ O

_FIRSTCAP_ I-MISC
_FIRSTCAP_ I-ORG
champion O
Michelle I-PER
Freeman I-PER
took O
second O
in O
_RARE_ O
ahead O
_RARE_ O
Cuban I-MISC
_FIRSTCAP_ I-PER
Lopez I-PER
_RARE_ O

_FIRSTCAP_ O
_FIRSTCAP_ I-LOC
fall O
cost O
_FIRSTCAP_ I-PER
a O
shot O
_RARE_ O
a O
_RARE_ O
_RARE_ O
20 O
_RARE_ O
gold O
_RARE_ O
which O
can O
be O
won O
by O
athletes O
who O
_RARE_ O
their O
events O
_RARE_ O
all O
_RARE_ O
_RARE_ O
_FIRSTCAP_ I-MISC
_FIRSTCAP_ I-MISC
series O
in O
_FIRSTCAP_ I-LOC
_RARE_ O
_FIRSTCAP_ I-LOC
_RARE_ O
_FIRSTCAP_ I-LOC
_RARE_ O
Berlin I-LOC
_RARE_ O

_FIRSTCAP_ O
athletes O
went O
into O
Friday O
_RARE_ O
_RARE_ O
meeting O
_RARE_ O
_RARE_ O
series O
with O
a O
chance O
_RARE_ O
winning O
_RARE_ O
_RARE_ O
_RARE_ O
American I-MISC
men O
_RARE_ O
400 O
metres O
hurdles O
champion O
_FIRSTCAP_ I-PER
_FIRSTCAP_ I-PER
kept O
his O
hopes O
_RARE_ O
in O
_RARE_ O
competition O
by O
winning O
his O
event O
in O
_RARE_ O
_RARE_ O

American I-MISC
Olympic I-MISC
champion O
_FIRSTCAP_ I-PER
_FIRSTCAP_ I-PER
clocked O
a O
_RARE_ O
_RARE_ O
seconds O
_RARE_ O
her O
way O
to O
victory O
in O
_RARE_ O
women O
_RARE_ O
_ALLDIG_ O
metres O
_RARE_ O
_RARE_ O
second O
_RARE_ O
time O
_RARE_ O
_RARE_ O
season O
_RARE_ O
_RARE_ O
seconds O
faster O
than O
her O
winning O
time O
in O
_FIRSTCAP_ I-LOC
_RARE_ O

_FIRSTCAP_ I-MISC
veteran O
_FIRSTCAP_ I-PER
_FIRSTCAP_ I-PER
_RARE_ O
who O
beat O
_FIRSTCAP_ I-PER
in O
_FIRSTCAP_ I-LOC
after O
just O
missing O
out O
_RARE_ O
_RARE_ O
gold O
medal O
in O
_FIRSTCAP_ I-LOC
after O
a O
_RARE_ O
finish O
_RARE_ O
had O
to O
settle O
_RARE_ O
third O
place O
in O
_RARE_ O
_RARE_ O

American I-MISC
world O
champion O
_FIRSTCAP_ I-PER
_FIRSTCAP_ I-PER
_RARE_ O
_RARE_ O
bronze O
medallist O
in O
_FIRSTCAP_ I-LOC
_RARE_ O
was O
second O
in O
11.00 O
_RARE_ O

It O
was O
a O
_RARE_ O
defeat O
_RARE_ O
_FIRSTCAP_ I-PER
since O
it O
threw O
her O
out O
_RARE_ O
_RARE_ O
race O
_RARE_ O
_RARE_ O
_FIRSTCAP_ I-MISC
_FIRSTCAP_ I-MISC
_RARE_ O
_RARE_ O

ATHLETICS O
- O
_ALLCAP_ I-MISC
_ALLCAP_ I-MISC
PRIX I-MISC
RESULTS O
_RARE_ O

_ALLCAP_ I-LOC
1996-08-23 O

Leading O
results O
in O
_RARE_ O
_FIRSTCAP_ I-MISC

_FIRSTCAP_ I-MISC
Prix I-MISC
_RARE_ O
meeting O
_RARE_ O
Friday O
_RARE_ O

_FIRSTCAP_ O
_RARE_ O
_RARE_ O

1. O
_FIRSTCAP_ I-PER
_FIRSTCAP_ I-PER
_RARE_ O
_FIRSTCAP_ I-LOC
_RARE_ O
_RARE_ O
metres O

2. O
_FIRSTCAP_ I-PER
_FIRSTCAP_ I-PER
_RARE_ O
Belarus I-LOC
_RARE_ O
_RARE_ O

3. O
_FIRSTCAP_ I-PER
_FIRSTCAP_ I-PER
_RARE_ O
_FIRSTCAP_ I-LOC
_RARE_ O
_RARE_ O

4. O
Natalya I-PER
_FIRSTCAP_ I-PER
_RARE_ O
Russia I-LOC
_RARE_ O
_RARE_ O

5. O
_FIRSTCAP_ I-PER
_FIRSTCAP_ I-PER
_RARE_ O
Norway I-LOC
_RARE_ O
_RARE_ O

6. O
_FIRSTCAP_ I-PER
_FIRSTCAP_ I-PER
_RARE_ O
Romania I-LOC
_RARE_ O
_RARE_ O

7. O
_FIRSTCAP_ I-PER
_FIRSTCAP_ I-PER
_RARE_ O
Russia I-LOC
_RARE_ O
_RARE_ O

8. O
Irina I-PER
_FIRSTCAP_ I-PER
_RARE_ O
Belarus I-LOC
_RARE_ O
_RARE_ O

_FIRSTCAP_ O
_RARE_ O
_ALLDIG_ O
metres O
hurdles O

1. O
_FIRSTCAP_ I-PER
_FIRSTCAP_ I-PER
_RARE_ O
Sweden I-LOC
_RARE_ O
_RARE_ O
seconds O

2. O
Michelle I-PER
Freeman I-PER
_RARE_ O
Jamaica I-LOC
_RARE_ O
_RARE_ O

3. O
_FIRSTCAP_ I-PER
Lopez I-PER
_RARE_ O
Cuba I-LOC
_RARE_ O
_RARE_ O

4. O
_FIRSTCAP_ I-PER
Rose I-PER
_RARE_ O
Jamaica I-LOC
_RARE_ O
_RARE_ O

5. O
_FIRSTCAP_ I-PER
_FIRSTCAP_ I-PER
_RARE_ O
Slovakia I-LOC
_RARE_ O
_RARE_ O

6. O
_FIRSTCAP_ I-PER
_FIRSTCAP_ I-PER
_RARE_ O
Russia I-LOC
_RARE_ O
_RARE_ O

7. O
Julie I-PER
_FIRSTCAP_ I-PER
_RARE_ O
_FIRSTCAP_ I-LOC
_RARE_ O
_RARE_ O

8. O
Patricia I-PER
_FIRSTCAP_ I-PER
_RARE_ O
_FIRSTCAP_ I-LOC
_RARE_ O
_RARE_ O

9. O
_FIRSTCAP_ I-PER
_FIRSTCAP_ I-PER
_RARE_ O
U.S. I-LOC
_RARE_ O
_RARE_ O

_FIRSTCAP_ O
_RARE_ O
110 O
metres O
hurdles O

1. O
Allen I-PER
_FIRSTCAP_ I-PER
_RARE_ O
U.S. I-LOC
_RARE_ O
_RARE_ O
seconds O

2. O
Colin I-PER
_FIRSTCAP_ I-PER
_RARE_ O
Britain I-LOC
_RARE_ O
_RARE_ O

3. O
_FIRSTCAP_ I-PER
_FIRSTCAP_ I-PER
_RARE_ O
Cuba I-LOC
_RARE_ O
_RARE_ O

4. O
Sven I-PER
_FIRSTCAP_ I-PER
_RARE_ O
Belgium I-LOC
_RARE_ O
_RARE_ O

5. O
Steve I-PER
Brown I-PER
_RARE_ O
U.S. I-LOC
_RARE_ O
_RARE_ O

6. O
Frank I-PER
_FIRSTCAP_ I-PER
_RARE_ O
Belgium I-LOC
_RARE_ O
_RARE_ O

7. O
_FIRSTCAP_ I-PER
_FIRSTCAP_ I-PER
_RARE_ O
Belgium I-LOC
_RARE_ O
_RARE_ O

8. O
Jonathan I-PER
_FIRSTCAP_ I-PER
_RARE_ O
Belgium I-LOC
_RARE_ O
_RARE_ O

9. O
Johan I-PER
_FIRSTCAP_ I-PER
_RARE_ O
Belgium I-LOC
_RARE_ O
_RARE_ O

_FIRSTCAP_ O
_RARE_ O
5,000 O
metres O

1. O
_FIRSTCAP_ I-PER
_FIRSTCAP_ I-PER
_RARE_ O
Italy I-LOC
_RARE_ O
14 O
minutes O
_RARE_ O
seconds O

2. O
_FIRSTCAP_ I-PER
_FIRSTCAP_ I-PER
_RARE_ O
Portugal I-LOC
_RARE_ O
_RARE_ O

3. O
_FIRSTCAP_ I-PER
_FIRSTCAP_ I-PER
_RARE_ O
Kenya I-LOC
_RARE_ O
_RARE_ O

4. O
_FIRSTCAP_ I-PER
_FIRSTCAP_ I-PER
_RARE_ O
Britain I-LOC
_RARE_ O
_RARE_ O

5. O
_FIRSTCAP_ I-PER
_FIRSTCAP_ I-PER
_RARE_ O
_FIRSTCAP_ I-LOC
_RARE_ O
_RARE_ O

6. O
_FIRSTCAP_ I-PER
_FIRSTCAP_ I-PER
_RARE_ O
_FIRSTCAP_ I-LOC
_RARE_ O
_RARE_ O

7. O
_FIRSTCAP_ I-PER
_FIRSTCAP_ I-PER
_RARE_ O
U.S. I-LOC
_RARE_ O
_RARE_ O

8. O
_FIRSTCAP_ I-PER
_FIRSTCAP_ I-PER
_RARE_ O
Kenya I-LOC
_RARE_ O
_RARE_ O

_FIRSTCAP_ O
_RARE_ O
_ALLDIG_ O
metres O

1. O
Dennis I-PER
Mitchell I-PER
_RARE_ O
U.S. I-LOC
_RARE_ O
_RARE_ O
seconds O

2. O
Donovan I-PER
Bailey I-PER
_RARE_ O
_FIRSTCAP_ I-LOC
_RARE_ O
_RARE_ O

3. O
Carl I-PER
_FIRSTCAP_ I-PER
_RARE_ O
U.S. I-LOC
_RARE_ O
_RARE_ O

4. O
_FIRSTCAP_ I-PER
_FIRSTCAP_ I-PER
_RARE_ O
Trinidad I-LOC
_RARE_ O
_RARE_ O

5. O
Linford I-PER
Christie I-PER
_RARE_ O
Britain I-LOC
_RARE_ O
_RARE_ O

6. O
_FIRSTCAP_ I-PER
_FIRSTCAP_ I-PER
_RARE_ O
_FIRSTCAP_ I-LOC
_RARE_ O
_RARE_ O

7. O
Jon I-PER
_FIRSTCAP_ I-PER
_RARE_ O
U.S. I-LOC
_RARE_ O
_RARE_ O

8. O
_FIRSTCAP_ I-PER
_FIRSTCAP_ I-PER
_RARE_ O
_FIRSTCAP_ I-LOC
_RARE_ O
_RARE_ O

_FIRSTCAP_ O
_RARE_ O
400 O
metres O
hurdles O

1. O
_FIRSTCAP_ I-PER
_FIRSTCAP_ I-PER
_RARE_ O
U.S. I-LOC
_RARE_ O
_RARE_ O
seconds O

2. O
_FIRSTCAP_ I-PER
_FIRSTCAP_ I-PER
_RARE_ O
_FIRSTCAP_ I-LOC
_RARE_ O
_RARE_ O

3. O
_FIRSTCAP_ I-PER
_FIRSTCAP_ I-PER
_RARE_ O
_FIRSTCAP_ I-LOC
_RARE_ O
_RARE_ O

4. O
_FIRSTCAP_ I-PER
_FIRSTCAP_ I-PER
_RARE_ O
U.S. I-LOC
_RARE_ O
_RARE_ O

5. O
_FIRSTCAP_ I-PER
_FIRSTCAP_ I-PER
_RARE_ O
Belgium I-LOC
_RARE_ O
_RARE_ O

6. O
_FIRSTCAP_ I-PER
_FIRSTCAP_ I-PER
_RARE_ O
_FIRSTCAP_ I-LOC
_RARE_ O
_RARE_ O

7. O
_FIRSTCAP_ I-PER
_FIRSTCAP_ I-PER
_RARE_ O
U.S. I-LOC
_RARE_ O
_RARE_ O

8. O
_FIRSTCAP_ I-PER
_FIRSTCAP_ I-PER
_RARE_ O
Italy I-LOC
_RARE_ O
_RARE_ O

9. O
Marc I-PER
_FIRSTCAP_ I-PER
_RARE_ O
Belgium I-LOC
_RARE_ O
_RARE_ O

_FIRSTCAP_ O
_RARE_ O
_ALLDIG_ O
metres O

1. O
_FIRSTCAP_ I-PER
_FIRSTCAP_ I-PER
_RARE_ O
U.S. I-LOC
_RARE_ O
_RARE_ O
seconds O

2. O
_FIRSTCAP_ I-PER
_FIRSTCAP_ I-PER
_RARE_ O
U.S. I-LOC
_RARE_ O
11.00 O

3. O
_FIRSTCAP_ I-PER
_FIRSTCAP_ I-PER
_RARE_ O
Jamaica I-LOC
_RARE_ O
_RARE_ O

4. O
Mary I-PER
_FIRSTCAP_ I-PER
_RARE_ O
_FIRSTCAP_ I-LOC
_RARE_ O
_RARE_ O

5. O
_FIRSTCAP_ I-PER
_FIRSTCAP_ I-PER
_RARE_ O
U.S. I-LOC
_RARE_ O
_RARE_ O

6. O
_FIRSTCAP_ I-PER
_FIRSTCAP_ I-PER
_RARE_ O
Ukraine I-LOC
_RARE_ O
_RARE_ O

7. O
Irina I-PER
_FIRSTCAP_ I-PER
_RARE_ O
Russia I-LOC
_RARE_ O
_RARE_ O

8. O
_FIRSTCAP_ I-PER
_FIRSTCAP_ I-PER
_RARE_ O
Russia I-LOC
_RARE_ O
_RARE_ O

9. O
_FIRSTCAP_ I-PER
_FIRSTCAP_ I-PER
_RARE_ O
Jamaica I-LOC
_RARE_ O
_RARE_ O

_FIRSTCAP_ O
_RARE_ O
1,500 O
metres O

1. O
_FIRSTCAP_ I-PER
_FIRSTCAP_ I-PER
_RARE_ O
U.S. I-LOC
_RARE_ O
4 O
minutes O
_RARE_ O
seconds O

2. O
Patricia I-PER
_FIRSTCAP_ I-PER
_RARE_ O
_FIRSTCAP_ I-LOC
_RARE_ O
_RARE_ O

3. O
_FIRSTCAP_ I-PER
_FIRSTCAP_ I-PER
_RARE_ O
Portugal I-LOC
_RARE_ O
_RARE_ O

4. O
_FIRSTCAP_ I-PER
_FIRSTCAP_ I-PER
_RARE_ O
Russia I-LOC
_RARE_ O
_RARE_ O

5. O
_FIRSTCAP_ I-PER
_FIRSTCAP_ I-PER
_RARE_ O
_FIRSTCAP_ I-LOC
_RARE_ O
_RARE_ O

6. O
_FIRSTCAP_ I-PER
_FIRSTCAP_ I-PER
_RARE_ O
_FIRSTCAP_ I-LOC
_RARE_ O
_RARE_ O

7. O
Sarah I-PER
_FIRSTCAP_ I-PER
_RARE_ O
U.S. I-LOC
_RARE_ O
_RARE_ O

8. O
_FIRSTCAP_ I-PER
_FIRSTCAP_ I-PER
_RARE_ O
_FIRSTCAP_ I-LOC
_RARE_ O
_RARE_ O

3,000 O
metres O
_RARE_ O

1. O
Joseph I-PER
_FIRSTCAP_ I-PER
_RARE_ O
Kenya I-LOC
_RARE_ O
8 O
minutes O
_RARE_ O
seconds O

2. O
Patrick I-PER
_FIRSTCAP_ I-PER
_RARE_ O
Kenya I-LOC
_RARE_ O
_RARE_ O

3. O
_FIRSTCAP_ I-PER
_FIRSTCAP_ I-PER
_RARE_ O
Kenya I-LOC
_RARE_ O
_RARE_ O

4. O
_FIRSTCAP_ I-PER
_FIRSTCAP_ I-PER
_RARE_ O
Kenya I-LOC
_RARE_ O
_RARE_ O

5. O
Richard I-PER
_FIRSTCAP_ I-PER
_RARE_ O
Kenya I-LOC
_RARE_ O
_RARE_ O

6. O
_FIRSTCAP_ I-PER
_FIRSTCAP_ I-PER
_FIRSTCAP_ I-PER
_RARE_ O
Morocco I-LOC
_RARE_ O
_RARE_ O

7. O
_FIRSTCAP_ I-PER
_FIRSTCAP_ I-PER
_RARE_ O
Kenya I-LOC
_RARE_ O
_RARE_ O

8. O
Bernard I-PER
_FIRSTCAP_ I-PER
_RARE_ O
Kenya I-LOC
_RARE_ O
_RARE_ O

_FIRSTCAP_ O
_RARE_ O
400 O
metres O

1. O
Michael I-PER
_FIRSTCAP_ I-PER
_RARE_ O
U.S. I-LOC
_RARE_ O
_RARE_ O
seconds O

2. O
Derek I-PER
_FIRSTCAP_ I-PER
_RARE_ O
U.S. I-LOC
_RARE_ O
_RARE_ O

3. O
_FIRSTCAP_ I-PER
_FIRSTCAP_ I-PER
_RARE_ O
U.S. I-LOC
_RARE_ O
_RARE_ O

4. O
_FIRSTCAP_ I-PER
_FIRSTCAP_ I-PER
_RARE_ O
Uganda I-LOC
_RARE_ O
_RARE_ O

5. O
_FIRSTCAP_ I-PER
_FIRSTCAP_ I-PER
_RARE_ O
Britain I-LOC
_RARE_ O
_RARE_ O

6. O
_FIRSTCAP_ I-PER
_FIRSTCAP_ I-PER
_RARE_ O
_FIRSTCAP_ I-LOC
_RARE_ O
_RARE_ O

7. O
_FIRSTCAP_ I-PER
_FIRSTCAP_ I-PER
_RARE_ O
Kenya I-LOC
_RARE_ O
_RARE_ O

8. O
Mark I-PER
_FIRSTCAP_ I-PER
_RARE_ O
Britain I-LOC
_RARE_ O
_RARE_ O

9. O
Jason I-PER
_FIRSTCAP_ I-PER
_RARE_ O
U.S. I-LOC
_RARE_ O
_RARE_ O

_FIRSTCAP_ O
_RARE_ O
200 O
metres O

1. O
Frankie I-PER
Fredericks I-PER
_RARE_ O
Namibia I-LOC
_RARE_ O
_RARE_ O
seconds O

2. O
_FIRSTCAP_ I-PER
_FIRSTCAP_ I-PER
_RARE_ O
Trinidad I-LOC
_RARE_ O
_RARE_ O

3. O
Jeff I-PER
Williams I-PER
_RARE_ O
U.S. I-LOC
_RARE_ O
_RARE_ O

4. O
Jon I-PER
_FIRSTCAP_ I-PER
_RARE_ O
U.S. I-LOC
_RARE_ O
_RARE_ O

5. O
Patrick I-PER
_FIRSTCAP_ I-PER
_RARE_ O
Belgium I-LOC
_RARE_ O
_RARE_ O

6. O
Michael I-PER
_FIRSTCAP_ I-PER
_RARE_ O
U.S. I-LOC
_RARE_ O
_RARE_ O

7. O
_FIRSTCAP_ I-PER
_FIRSTCAP_ I-PER
_RARE_ O
Cuba I-LOC
_RARE_ O
_RARE_ O

8. O
_FIRSTCAP_ I-PER
_FIRSTCAP_ I-PER
_RARE_ O
Belgium I-LOC
_RARE_ O
_RARE_ O

9. O
_FIRSTCAP_ I-PER
Smith I-PER
_RARE_ O
U.S. I-LOC
_RARE_ O
_RARE_ O

_FIRSTCAP_ O
_RARE_ O
1,000 O
metres O

1. O
Svetlana I-PER
Masterkova I-PER
_RARE_ O
Russia I-LOC
_RARE_ O
_ALLDIG_ O
minutes O
_RARE_ O
seconds O

_RARE_ O
world O
record O
_RARE_ O

2. O
_FIRSTCAP_ I-PER
Mutola I-PER
_RARE_ O
Mozambique I-LOC
_RARE_ O
_RARE_ O

3. O
_FIRSTCAP_ I-PER
_FIRSTCAP_ I-PER
_RARE_ O
_FIRSTCAP_ I-LOC
_RARE_ O
_RARE_ O

4. O
_FIRSTCAP_ I-PER
_FIRSTCAP_ I-PER
_RARE_ O
Belgium I-LOC
_RARE_ O
_RARE_ O

5. O
_FIRSTCAP_ I-PER
De I-PER
_FIRSTCAP_ I-PER
_RARE_ O
Belgium I-LOC
_RARE_ O
_RARE_ O

6. O
_FIRSTCAP_ I-PER
_FIRSTCAP_ I-PER
_RARE_ O
Italy I-LOC
_RARE_ O
_RARE_ O

7. O
_FIRSTCAP_ I-PER
_FIRSTCAP_ I-PER
_RARE_ O
Belgium I-LOC
_RARE_ O
_RARE_ O

8. O
_FIRSTCAP_ I-PER
Martin I-PER
_RARE_ O
_FIRSTCAP_ I-LOC
_RARE_ O
_RARE_ O

_FIRSTCAP_ O
_RARE_ O
200 O
metres O

1. O
Mary I-PER
_FIRSTCAP_ I-PER
_RARE_ O
_FIRSTCAP_ I-LOC
_RARE_ O
_RARE_ O
seconds O

2. O
_FIRSTCAP_ I-PER
Miller I-PER
_RARE_ O
U.S. I-LOC
_RARE_ O
_RARE_ O

3. O
Irina I-PER
_FIRSTCAP_ I-PER
_RARE_ O
Russia I-LOC
_RARE_ O
_RARE_ O

4. O
_FIRSTCAP_ I-PER
_FIRSTCAP_ I-PER
_RARE_ O
Russia I-LOC
_RARE_ O
_RARE_ O

5. O
_FIRSTCAP_ I-PER
_FIRSTCAP_ I-PER
_RARE_ O
Russia I-LOC
_RARE_ O
_RARE_ O

6. O
_FIRSTCAP_ I-PER
_FIRSTCAP_ I-PER
_RARE_ O
Bahamas I-LOC
_RARE_ O
_RARE_ O

7. O
_FIRSTCAP_ I-PER
_FIRSTCAP_ I-PER
_RARE_ O
U.S. I-LOC
_RARE_ O
_RARE_ O

8. O
_FIRSTCAP_ I-PER
_FIRSTCAP_ I-PER
_RARE_ O
Russia I-LOC
_RARE_ O
_RARE_ O

_FIRSTCAP_ O
_RARE_ O
400 O
metres O

1. O
_FIRSTCAP_ I-PER
Freeman I-PER
_RARE_ O
_FIRSTCAP_ I-LOC
_RARE_ O
_RARE_ O
seconds O

2. O
_FIRSTCAP_ I-PER
_FIRSTCAP_ I-PER
_RARE_ O
_FIRSTCAP_ I-LOC
_RARE_ O
_RARE_ O

3. O
_FIRSTCAP_ I-PER
_FIRSTCAP_ I-PER
_RARE_ O
_FIRSTCAP_ I-LOC
_RARE_ O
_RARE_ O

4. O
_FIRSTCAP_ I-PER
_FIRSTCAP_ I-PER
_RARE_ O
Bahamas I-LOC
_RARE_ O
_RARE_ O

5. O
_FIRSTCAP_ I-PER
_FIRSTCAP_ I-PER
_RARE_ O
_FIRSTCAP_ I-LOC
_RARE_ O
_RARE_ O

6. O
_FIRSTCAP_ I-PER
_FIRSTCAP_ I-PER
_RARE_ O
U.S. I-LOC
_RARE_ O
_RARE_ O

7. O
_FIRSTCAP_ I-PER
_FIRSTCAP_ I-PER
_RARE_ O
_FIRSTCAP_ I-LOC
_FIRSTCAP_ I-LOC
_RARE_ O
_RARE_ O

8. O
_FIRSTCAP_ I-PER
_FIRSTCAP_ I-PER
_RARE_ O
Belgium I-LOC
_RARE_ O
_RARE_ O

_FIRSTCAP_ O
_RARE_ O
3,000 O
metres O

1. O
Daniel I-PER
_FIRSTCAP_ I-PER
_RARE_ O
Kenya I-LOC
_RARE_ O
7 O
minutes O
_RARE_ O
seconds O

2. O
_FIRSTCAP_ I-PER
_FIRSTCAP_ I-PER
_RARE_ O
Morocco I-LOC
_RARE_ O
_RARE_ O

3. O
Bob I-PER
Kennedy I-PER
_RARE_ O
U.S. I-LOC
_RARE_ O
_RARE_ O

4. O
_FIRSTCAP_ I-PER
_FIRSTCAP_ I-PER
_FIRSTCAP_ I-PER
_RARE_ O
Morocco I-LOC
_RARE_ O
_RARE_ O

5. O
Thomas I-PER
_FIRSTCAP_ I-PER
_RARE_ O
Kenya I-LOC
_RARE_ O
_RARE_ O

6. O
_FIRSTCAP_ I-PER
_FIRSTCAP_ I-PER
_RARE_ O
_FIRSTCAP_ I-LOC
_RARE_ O
_RARE_ O

7. O
_FIRSTCAP_ I-PER
_FIRSTCAP_ I-PER
_RARE_ O
Ethiopia I-LOC
_RARE_ O
_RARE_ O

8. O
Martin I-PER
_FIRSTCAP_ I-PER
_RARE_ O
Kenya I-LOC
_RARE_ O
_RARE_ O

_FIRSTCAP_ O
_RARE_ O
_RARE_ O

1. O
_FIRSTCAP_ I-PER
_FIRSTCAP_ I-PER
_RARE_ O
_FIRSTCAP_ I-LOC
_RARE_ O
_RARE_ O
metres O

2. O
Anthony I-PER
_FIRSTCAP_ I-PER
_RARE_ O
U.S. I-LOC
_RARE_ O
_RARE_ O

3. O
Vladimir I-PER
_FIRSTCAP_ I-PER
_RARE_ O
Belarus I-LOC
_RARE_ O
_RARE_ O

4. O
_FIRSTCAP_ I-PER
_FIRSTCAP_ I-PER
_RARE_ O
Lithuania I-LOC
_RARE_ O
_RARE_ O

5. O
_FIRSTCAP_ I-PER
_FIRSTCAP_ I-PER
_RARE_ O
_FIRSTCAP_ I-LOC
_RARE_ O
_RARE_ O

6. O
_FIRSTCAP_ I-PER
_FIRSTCAP_ I-PER
_RARE_ O
Belarus I-LOC
_RARE_ O
_RARE_ O

7. O
_FIRSTCAP_ I-PER
_FIRSTCAP_ I-PER
_RARE_ O
Lithuania I-LOC
_RARE_ O
_RARE_ O

8. O
Michael I-PER
_FIRSTCAP_ I-PER
_RARE_ O
_FIRSTCAP_ I-LOC
_RARE_ O
_RARE_ O

_FIRSTCAP_ O
_RARE_ O
_RARE_ O
jump O

1. O
Jonathan I-PER
_FIRSTCAP_ I-PER
_RARE_ O
Britain I-LOC
_RARE_ O
_RARE_ O
metres O

2. O
_FIRSTCAP_ I-PER
_FIRSTCAP_ I-PER
_RARE_ O
Cuba I-LOC
_RARE_ O
_RARE_ O

3. O
Brian I-PER
_FIRSTCAP_ I-PER
_RARE_ O
_FIRSTCAP_ I-LOC
_RARE_ O
_RARE_ O

4. O
Kenny I-PER
_FIRSTCAP_ I-PER
_RARE_ O
U.S. I-LOC
_RARE_ O
_RARE_ O

5. O
_FIRSTCAP_ I-PER
_FIRSTCAP_ I-PER
_RARE_ O
Russia I-LOC
_RARE_ O
_RARE_ O

6. O
_FIRSTCAP_ I-PER
_FIRSTCAP_ I-PER
_RARE_ O
Britain I-LOC
_RARE_ O
_RARE_ O

7. O
_FIRSTCAP_ I-PER
_FIRSTCAP_ I-PER
_RARE_ O
_FIRSTCAP_ I-LOC
_RARE_ O
_RARE_ O

8. O
_FIRSTCAP_ I-PER
_FIRSTCAP_ I-PER
_RARE_ O
Norway I-LOC
_RARE_ O
_RARE_ O

_FIRSTCAP_ O
_RARE_ O
1,500 O
metres O

1. O
_FIRSTCAP_ I-PER
_FIRSTCAP_ I-PER
_FIRSTCAP_ I-PER
_RARE_ O
Morocco I-LOC
_RARE_ O
three O
minutes O
_RARE_ O
seconds O

2. O
_FIRSTCAP_ I-PER
_FIRSTCAP_ I-PER
_RARE_ O
_FIRSTCAP_ I-LOC
_RARE_ O
_RARE_ O

3. O
_FIRSTCAP_ I-PER
_FIRSTCAP_ I-PER
_RARE_ O
Kenya I-LOC
_RARE_ O
_RARE_ O

4. O
_FIRSTCAP_ I-PER
_FIRSTCAP_ I-PER
_RARE_ O
Kenya I-LOC
_RARE_ O
_RARE_ O

5. O
Marcus I-PER
_FIRSTCAP_ I-PER
_RARE_ O
_FIRSTCAP_ I-LOC
_RARE_ O
_RARE_ O

6. O
John I-PER
_FIRSTCAP_ I-PER
_RARE_ O
Britain I-LOC
_RARE_ O
_RARE_ O

7. O
_FIRSTCAP_ I-PER
_FIRSTCAP_ I-PER
_RARE_ O
Kenya I-LOC
_RARE_ O
_RARE_ O

8. O
_FIRSTCAP_ I-PER
_FIRSTCAP_ I-PER
_RARE_ O
Belgium I-LOC
_RARE_ O
_RARE_ O

_FIRSTCAP_ O
_RARE_ O
high O
jump O

1. O
_FIRSTCAP_ I-PER
_FIRSTCAP_ I-PER
_RARE_ O
_FIRSTCAP_ I-LOC
_RARE_ O
_RARE_ O
metres O

2. O
_FIRSTCAP_ I-PER
_FIRSTCAP_ I-PER
_RARE_ O
Ukraine I-LOC
_RARE_ O
_RARE_ O

3. O
_FIRSTCAP_ I-PER
_FIRSTCAP_ I-PER
_RARE_ O
_FIRSTCAP_ I-LOC
_RARE_ O
_RARE_ O

4. O
_FIRSTCAP_ I-PER
_FIRSTCAP_ I-PER
_RARE_ O
Russia I-LOC
_RARE_ O
_RARE_ O

5. O
Svetlana I-PER
_FIRSTCAP_ I-PER
_RARE_ O
_FIRSTCAP_ I-LOC
_RARE_ O
_RARE_ O

